Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1","plain, dark brown nitidulids",Coleoptera,1,Nitidulidae,,,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,recent,2025-07-03,clear vane,19,1,no,1,"besf, CV 19, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","tan tenebrionid, maybe genus Isomira (2 total), toothed claw and hidden antennal insertions",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","tan tenebrionid, maybe genus Isomira (2 total), toothed claw and hidden antennal insertions",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","round tenebrionid, but no teeth on tarsal claws. maybe genus Meracantha",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","black firefly with no light organ, maybe genus Lucidota or Pyropyga",Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",reddish brown eucnemids (2 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",reddish brown eucnemids (2 total),Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",small brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","larger brown ptinid, no clear grooves for appendages but the rest of the body shape and how the pronotum is recessed deeply in pronotum makes me thing this is a ptinid",Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","black pyrochroid with orange pronotum (ID'd by lobed penultimate tarsomere, notched eyes, pectinate antennae, body shape)",Coleoptera,1,Pyrochroidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",black elaterid with yellow legs,Coleoptera,1,Elateridae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1","black hairy artematopodid, maybe Eurypogon niger (recognized by the lobes on tarsi, the hairy body, the short antennomeres 2-3 with the orange tips equaling length of antennomere 4, and filiform antennae)",Coleoptera,1,Artematopodidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",dark brown curculionids (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",dark brown curculionids (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",dark brown curculionids (3 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",brown throscids (3 total),Coleoptera,1,Throscidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",mordellids (2 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",mordellids (2 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",latridiid,Coleoptera,1,Latridiidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",mordellid ,Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",staphylinids (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",staphylinids (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",staphylinids (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",staphylinids (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,medium,2025-07-03,clear vane,25,1,no,1,"besf, CV 25, 2025-7-3, Vial 1",bark beetles,Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",lady beetle larva,Coleoptera,1,Coccinellidae,Juvenile,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",tan scarab,Coleoptera,1,Scarabaeidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",dark lampyrids with no visible light organs (2 total),Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",dark lampyrids with no visible light organs (2 total),Coleoptera,1,Lampyridae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",eucnemid,Coleoptera,1,Eucnemidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",pale lady beetle,Coleoptera,1,Coccinellidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",tan tenebrionid,Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1","black scarab, maybe genus Calamosternus",Coleoptera,1,Scarabaeidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",brown elaterids (2 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",brown elaterids (2 total),Coleoptera,1,Elateridae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1","shiny green beetle, maybe Arthromacra aenea, in females the last antennomere is twice as long as the penultimate antennomere",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",mordellids (2 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",mordellids (2 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",staphylinids (3 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",staphylinids (3 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",staphylinids (3 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",Agathidiini beetle,Coleoptera,1,Leiodidae,,Agathidiini,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",small ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",anthribid,Coleoptera,1,Anthribidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1","Aderid, probably genus Syzeton (ID'd by 4 ventrites, apparently 4-4-3, constriction behind neck and pronotum narrow)",Coleoptera,1,Aderidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",dark aderids (2 total),Coleoptera,1,Aderidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",dark aderids (2 total),Coleoptera,1,Aderidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",black weevil,Coleoptera,1,Curculionidae,,,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
besf,unburned,2025-07-03,clear vane,31,1,no,1,"besf, CV 31, 2025-7-3, Vial 1",bark beetles (4 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","firefly, light organ visible",Coleoptera,1,Lampyridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",elaterids (19 total),Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",cerambycids (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",cerambycids (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",cerambycids (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",cerambycids (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",cerambycids (5 total),Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",tan cerambycid,Coleoptera,1,Cerambycidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",tan tenebrionid,Coleoptera,1,Tenebrionidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",maybe Popillia japonica (2 total),Coleoptera,1,Scarabaeidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",maybe Popillia japonica (2 total),Coleoptera,1,Scarabaeidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",burying beetle,Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",carrion beetle,Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","black and orange pyrochroid, maybe genus Neopyrochroa",Coleoptera,1,Pyrochroidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",black elaterid,Coleoptera,1,Elateridae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",mordellids (3 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",mordellid,Coleoptera,1,Mordellidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","scraptiids (6 total), look similar to mordellids but ID'd because they have horizontal lines along elytra, head narrows at the base (Mordellids head is broadest at the base), and does not have as significantly raised of a keel on the underside (not classically mordellid shaped, but slightly mordellid shaped)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","stout black weevil, no obvious elbow in antennae, strong club, maybe genus Tyloderma",Coleoptera,1,Curculionidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",black corylophid,Coleoptera,1,Corylophidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1","nitidulid that looks a lot like a staphylinid, probs genus Conotelus",Coleoptera,1,Nitidulidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
msf,recent,2025-07-09,clear vane,37,1,no,1,"msf, CV 37, 2025-7-9, Vial 1",staphylinids (10 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
